WO Nbr / SR Nbr,raw_Comments
7911908579,Ping and poll activity Ping and poll activity [Generated by Portal Login: prizmyes Contact: Malaya Mohanty 9025109114 malaya.mohanty@hitachi-payments.com] CE IS NOW IN109B05 CE WAS IN109B05 Done the ping poll activity. Done the ping poll activity. New Item :2012-2000-8600 New Serial Number :94-54058906 Old Item :2012-2000-8600 Old Serial Number :94-54058906
7912103703,switch and counter difference issue that need to be check [Generated by Portal Login: thasac14 Contact: amit 39397104 inehdciti@euronetworldwide.com] CE IS NOW IN109B05 CE WAS IN109B05 CE IS NOW IN109B08 Reloaded the software. New Item :2012-2000-8600 New Serial Number :94-54061110 Old Item :2012-2000-8600 Old Serial Number :94-54061110
7911609265,SE Cash machine needs to have the software loaded due to some issueShrikant Hegiste <shegiste@euronetworldwide.com>Fri 4/26/2019 10:00 PM SE Cash machine needs to have the software loaded due to some issue CE IS NOW IN109B05 software loading loaded the software atm tested working fine New Item :2018-2000-8600 New Serial Number :94-54705113 Old Item :2018-2000-8600 Old Serial Number :94-54705113
7912202284,"Engineer required for the testing machine at EN office Engineer required for the testing machine at EN office [Generated by Portal Login: prizmyes Contact: Yes Bank Prizm 9025372657 YBLHelpdesk@hitachi-payments.com] CE IS NOW IN109B02 call type is chgi reason test atm na loaded tge software , atm tested working fine New Item :2018-2000-8600 New Serial Number :94-54705469 Old Item :2018-2000-8600 Old Serial Number :94-54705469"
7912206478,TXN DATE TXN TIMETXN/SEQ.NO22-03-201910:22 to 10:345133 #Camera activity call. Footages required CE IS NOW IN109B02 cctv required images are collected New Item :2012-2000-8600 New Serial Number :94-56529563 Old Item :2012-2000-8600 Old Serial Number :94-56529563
7912207577,Call log for Blue screen issue Call log for Blue screen issue [Generated by Portal Login: tulokesh Contact: Lokesh TU 9380449181 Lokesh.T@hitachi-payments.com] CE IS NOW IN109C04 FLM not done call need to cancel   At site atm lobby temperature is high 43C due to display heating and goes blue temperature snap shared on mail New Item :2012-2000-8600 New Serial Number :94-46131607 Old Item :2012-2000-8600 Old Serial Number :94-46131607
7911404956,machien is auto reboot machien is auto reboot Ramdas 7021850267 Engineer Ashish 9082735311. [Generated by Portal Login: rkannan1 Contact: Saroj 044 - 47415691 Canbank_MSC@fss.co.in] CE IS NOW IN109C01 at site both ac are not working at all due to over heating hard disk gone faulty so part need to be replace at chgc basis atm working fine HDD replaced software reloaded New Item :2012-2000-8600 New Serial Number :94-46193104 Old Item :2012-2000-8600 Old Serial Number :94-46193104
7912101269,call log for monitor rebooting tried calling engg but not responding [Generated by Portal Login: gohilmon Contact: Mona Gohil 022-71016930 ags.monitoring@agsindia.com] CE IS NOW IN109C06 CE WAS IN109C06 ce eta is 16:00 hrs At site no issue from ATM end. ups backup zero. area is power failure same confirmed with Branch manager Abhinav Ravi New Item :6642-2000-8600 New Serial Number :94-46208110 Old Item :6642-2000-8600 Old Serial Number :94-46208110
7912201357,Caller Nikita from AGS CIT: Ravindra from SECU 9136009359 ATM ID: S1CNC101 EPP issue CE IS NOW IN109C03 atm is operational onsite found atm operational and working fine New Item :2012-2125-8600 New Serial Number :94-46212166 Old Item :2012-2125-8600 Old Serial Number :94-46212166
7912010976,"Multiple card reader issue , CE has to visit the sites with New card reader and repalce the same , If in case existing card reasder found good; Need not to replace card readerThis is pre approved under AMC replacement - Confirmation with Anuj Jaeel. Archana - 022-61954645, As per mail from Shinde, Archana <Archana.SHINDE@ncr.com> Multiple card reader issue , CE has to visit the sites with New card reader and repalce the same CE IS NOW IN109C01 CE IS NOW IN109C04 At site Asm graph checked. cabling rerouting done as per tech bulletine earthing cable installed atm working fine New Item :2012-2000-8600 New Serial Number :94-46869031 Old Item :2012-2000-8600 Old Serial Number :94-46869031"
7912204912,"S&G key issue P3ENMI26Shriram Chowk,UlhasnagarShriram Chowk,UlhasnagarThaneMaharashtra421003 [Generated by Portal Login: thasac14 Contact: Harshal 02239397152 enhdfc1@euronetworldwide.com] CE IS NOW IN109C06 CE WAS IN109C06 call delay by cit At site S&amp;G battery issue same has been replaced atm working fine New Item :2012-2000-8600 New Serial Number :94-48497204 Old Item :2012-2000-8600 Old Serial Number :94-48497204"
7912103802,card reader jam card reader jam [Generated by Portal Login: thasac14 Contact: babasaheb 02239397354 enaxis@euronetworldwide.com] CE IS NOW IN109C06 as outlocation call CE IS NOW IN109C04 upper hood issue resolved graph checked. driver cable alignment done atm working fine New Item :2012-2000-8600 New Serial Number :94-48720528 Old Item :2012-2000-8600 Old Serial Number :94-48720528
7912007924,Need to call log for TM keys Need to call log for TM keys LR NIVRUTTI PATNE (LC34380)9987979627Add- SHOP NO 5 SHEN SAI MILAN CHS PLOT NO 170 NR DR HARDIKAR HOSPITAL RAMCHANDRA NAGAR DOMBIVALI EAST [Generated by Portal Login: singhaut Contact: Akshata 022-33865337 FISPSS_SLM@fisglobal.com] CE IS NOW IN109C03 LABOUR. APPROVAL AWAITED load the tm keys and tested atm working fine load the tm keys and tested atm working fine New Item :2012-2000-8600 New Serial Number :94-50735370 Old Item :2012-2000-8600 Old Serial Number :94-50735370
7912104314,CALL LOG FOR CDF ISSUE SECNG125 [Generated by Portal Login: thasac14 Contact: NEELESH YADAV 02239397150 enicici@euronetworldwide.com] CE IS NOW IN109C06 CE WAS IN109C06 CE IS NOW IN109C04 No error found dispenser checked atm cash out same sent mail New Item :2012-2125-8600 New Serial Number :94-50738036 Old Item :2012-2125-8600 Old Serial Number :94-50738036
7912007380,"TXN Dt.Trx. TimeTXN No Amount3/3/20193:38:27 AM9504/9062030140363500 Mail From: Cctv Services <cctv.services@writercorporation.com> Sent: Tuesday, April 30, 2019 4:23 PM Footages required CE IS NOW IN109C03 atm is operational retrieve the images sucessfully and hamdover to Prashant New Item :2012-2000-8600 New Serial Number :94-50774547 Old Item :2012-2000-8600 Old Serial Number :94-50774547"
7912203849,Caller More from BR 7039035676CIT: same ATM ID: TJ015201 FDK Button issue CE IS NOW IN109C04 site eta is 20.15 per branch person availability Ar site FDK cleaned and tested atm working fine New Item :2012-2000-8600 New Serial Number :94-54059766 Old Item :2012-2000-8600 Old Serial Number :94-54059766
7912104629,Incident ID - 000000093376946 GWU-SLM Manual RA=LogField:NCGD1CAK7O | 18Text:01/05/2019 20:57 NN logged the call for shortages Cust. Atm Number Shortage Date 30.04.2019 Atm Officer 01.VIJAY GHOGALE.02.AMOL BAGDE| 8657485290 Total Shortages 2000*1 = 2000/-SHORTAGES. Last EOD date 27.04.2019 | CE IS NOW IN109C03 check the EJ logs no error found atm is working fine     New Item :2018-2000-8600 New Serial Number :94-54705824 Old Item :5362-7701-8690 Old Serial Number :94-43956627
7912206272,Dispenser Issue Dispenser Issue [Generated by Portal Login: kadamr23 Contact: Ashwin 022271935769 IND.PNBIM@dieboldnixdorf.com] CE IS NOW IN109A01 CE WAS IN109A01 trying to call branch person but not answering.branch is closed for today site will attend tomorrow morning upper unite module open and properly reclosed BNA working fine New Item :6683-2000-8607 New Serial Number :94-55607405 Old Item :6683-2000-8607 Old Serial Number :94-55607405
7911601982,"Problem Description : Machine Down, OS Need to be updated. Contact Person : Mr. Annada Biswal @ 8828237163mailf rom:Kotawdekar, Tamseel <Tamseel.Kotawdekar@ncr.com> Machine Down, OS Need to be updated. CE IS NOW IN109D09 Remarks:- at site CE reoaded the full software (base 8.5 & SBI update 1.11) ATM is now operational, got the confirmation from Mr. Ananda Biswal & leave this site. Remarks:- at site CE reoaded the full software (base 8.5 & SBI update 1.11) ATM is now operational, got the confirmation from Mr. Ananda Biswal & leave this site. New Item :5875-0101-7590 New Serial Number :94-38076213 Old Item :5875-0101-7590 Old Serial Number :94-38076213"
7912203413,call log for software issue poup error [Generated by Portal Login: gohilmon Contact: Mona Gohil 022-71016930 ags.monitoring@agsindia.com] CE IS NOW IN109D07 CE WAS IN109D07 CE software install working fine CE software install working fine New Item :6642-2000-8600 New Serial Number :94-46208104 Old Item :6642-2000-8600 Old Serial Number :94-46208104
7912100771,"RP issue at site As per cust laxman 9082283619 need to be call log for rpf issue at site Eng Akshay 8976560985.Address : Bom,Kamothe Branch,Shop No.13 To 16,Siddhivinayak Complex,Sector 10,Kamothe,Navi Mumbai-410 209. [Generated by Portal Login: pravband Contact: Praveen Bandi 8451008513 msc_mof1@electronicpay.in] CE IS NOW IN109J01 CE WAS IN109J01 CE IS NOW IN109D81 at site no fault found, RP is already working fine New Item :2012-2000-8600 New Serial Number :94-46211971 Old Item :2012-2000-8600 Old Serial Number :94-46211971"
7912307750,"SLM Call logged for Monitor blank issue. CRA ANIL 9167740909 and ENG AMITESH 7506713018 SLM Call logged for Monitor blank issue.ATM ID- WKOPO911 [Generated by Portal Login: prizmyes Contact: (Full text in Problem Description Note) Choudhary, Ravi <Ravi.Choudhary@ncr.com> Fri 5/3/2019 4:44 PM CE IS NOW IN109D07 CE WAS IN109D07 CE IS NOW IN109D01 at site delete Custom file atm Working fine New Item :2012-2000-8600 New Serial Number :94-46868953 Old Item :2012-2000-8600 Old Serial Number :94-46868953"
7911203842,"# Deployment Activity # Deployment - Centralized Approval # Hitachi Axis OS AND RAM UpgradationRAM to be upgraded, Software to be installed. Hitachi Axis IUI 8.05 Update Ver 3.08 to be loaded , Counter Print must be taken , same need to be Updated On M-Audit , EJ Backup to be taken and Confirmation to be taken from Euronet, Post EJ Docket Number to be Collected , Solidcore Docket Number to Be collected , RAM to be installed screens needs to be captured , before leaving the site engineer has to perform a transaction using chip card and successful transaction ( 2*2 gb RAM to be Upgraded ) , BIOS Snap and ATM properties post installation to be shared # Deployment Activity # Deployment - Centralized Approvals # Hitachi Axis OS AND RAM Upgradation CE IS NOW IN109D10 Remarks :- at site Hitachi os migration activity has been completed, EJ docket pending, EMV Txn done, EMV Txn no. 7859 Remarks :- at site Hitachi os migration activity has been completed, EJ docket pending, EMV Txn done, EMV Txn no. 7859 New Item :2012-2000-8600 New Serial Number :94-48502509 Old Item :2012-2000-8600 Old Serial Number :94-48502509"
7905809213,"SPS Kit to be upgraded, EMV, to be installed. Euronet Axis IUI 8.05 Update Ver 3.08 to be loaded , Counter Print must be taken , same need to be Updated On M-Audit , EJ Backup to be taken and Confirmation to be taken from Euronet, Post EJ Docket Number to be Collected , Solidcore Docket Number to Be collected , ICs to be Collected ,SPS kit needs to be installed as per the process shared by TSS and screens needs to be captured in M Audit app, before leaving the site engineer has to perform a transaction using chip card and successful transaction screen to be captured in M Audit app as per the tech bulletin released by TSS. # Deployment Activity # Deployment - Centralized Approval # Euronet Axis SPS Upgradation CE IS NOW IN109D81 Remarks:- at site Euronet Axis OS + RAM upgradation activity has been completed, EMV Txn is done, EMV Txn no 3574, EJ docket no. S0205191653, Solidcore docket no. N0205191709V Remarks:- at site Euronet Axis OS + RAM upgradation activity has been completed, EMV Txn is done, EMV Txn no 3574, EJ docket no. S0205191653, Solidcore docket no. N0205191709V New Item :6642-2000-8600 New Serial Number :94-48505546 Old Item :6642-2000-8600 Old Serial Number :94-48505546"
7911206761,CE IS NOW IN909D - DPI CE WAS IN909D - DPI CE IS NOW IN109D09 CE loaded software E.J connect but docket number provide tomorrow CE loaded software E.J connect but docket number provide tomorrow New Item :6642-2000-8600 New Serial Number :94-48506119 Old Item :6642-2000-8600 Old Serial Number :94-48506119
7911206979,"Software Security Solution Installation Base IUI 8.05 & FIS BOI update // CE to follow Procedure1. CE to take counter Slip 2. Engg need to call Security application EJ team to pull the EJ’s available in ATM before activitystart (Not applicable for New Installation)EJ Team Number: 080 -46593748/49.4) Before starting the activity CE to login in Admin mode & perform the Telnet for below IP’s & port #Ø 172. 21.214.220 443 (Solidcore)Ø 172. 21.214.222 7300 (HDE Server)Ø 172. 21.214.223 7300 (HDE Server)Note: Post Successful telnet only CE need to start the activity5) Format the Hard disk both (Primary & Secondary)6) Base IUI 8.05 & FIS BOI update7) Once Base is completed CE need to configure the ATM IP details & need to check the telnet forBelow IP’s & Port #8) Telnet to be checkØ 172. 21.214.220 443 (Solidcore)Ø 172. 21.214.222 7300 (HDE Server)Ø 172. 21.214.223 7300 (HDE Server)9) Basis on the successful telnet, Engg can start the update10) Engg need to ask for BIOS password. During this process, Engineer will be asked with followingdetails ATM Serial No, Engg Name, Contact Details, Work Order No etc.FIS team Contact details: - for Solid core and BIOS password080-46593748/4911) Once Update is completed Need to configure the BIOS Password (Mandatory)12) Once installations are successful, Engineer need to call EJ team for Post Docket number. (080-46593747)13) Once EJ docket number received, Engg need to call to Security team along with EJ docketnumber for getting the Solidcore. (080-46593748/49)14) Security team will check and confirm below details before sharing Docket no to Engg· ATM Status· Solidcore parameters on ePO/URL· HDE Status· Txn no (Normal / VG)· Engg need to change BIOS password (Recommended for first time Solidcore /HDE installation only).15) Security team will provide Solidcore Docket No on further successful verification of all requiredparameters.16) HDE Docket number will be shared with NCR team aft #Software upgradation# # Deployment Activity / Deployment -Centralised approvals / FIS BOIDeployment - Centralized Approvals CE IS NOW IN109D08 fis rollout activity done successfully at site activity done. base 8.5 and update 4.06 loaded successfully. ATM tech live. ej docket no pending due to number continue busy same mail sent to team. New Item :2012-2000-8600 New Serial Number :94-48918947 Old Item :2012-2000-8600 Old Serial Number :94-48918947"
7912203379,FDK issue Caller Satish Br. 022-27430179 ATM ID: PJ014301 CE IS NOW IN109D07 CE WAS IN109D07 CE IS NOW IN109D09 CE WAS IN109D09 ***RRS Note***At site pin change option now showing on screen RRS Team guide to Customer take download IT department now atm working same confirm with branch person Mr. Satish.
